YEAR,UID,SITE_ID,DOC,DOC_ALERT,NTL,NTL_ALERT,PTL,PTL_ALERT,CN,CP,NP
2008,10971,FW08NV057,4.25,NA,396,H,132.5113,H,12.519554411727599,82.70546606952277,6.606103008909728
2008,10973,FW08NV058,2.47,S,311,HS,68.1388,HS,9.264707063513525,93.47611847017637,10.08948451681825
2008,10978,FW08NV041,7.23,HS,630,HS,114.7138,HS,13.387296300701795,162.5252447945357,12.140259029451352
2008,10979,FW08NV039,2.13,S,213,S,62.84,S,11.665278934221481,87.40607630708759,7.492840659872392
2008,10989,FW08NV062,2.56,NA,323,H,81.22,H,9.245546152200307,81.27840605618604,8.791087591601384
2008,10990,FW08NV063,0.93,NA,166,H,24.3888,H,6.535367113750589,98.33105850091138,15.045988509814572
2008,10991,FW08NV065,1.01,S,107,HS,25.7963,HS,11.011151143517473,100.96297817665265,9.169157416942003
2008,10992,FW08NV066,2.41,S,328,HS,81.5581,HS,8.571134826668832,76.19880153457642,8.890164846956564
2008,10993,FW08NV069,1.68,NA,284,H,50.5525,H,6.900587538553553,85.69684668015431,12.418775387076304
2008,10994,FW08CA020,3.13,S,488,HS,82.6238,HS,7.482033414777303,97.68713451547073,13.056228046580879
2008,10995,FW08CA031,1.79,S,159,HS,40.875,HS,13.132609617771353,112.92587471704263,8.598890700613584
2008,10996,FW08CA035,1.11,NA,136,H,24.3725,H,9.52092618896018,117.44136698748925,12.33507798050848
2008,10997,FW08CA040,3.49,S,594,HS,102.2213,HS,6.853842336773228,88.04044420732723,12.845414277325855
2008,10998,FW08CA056,1.9,S,269,HS,41.8088,HS,8.23941634759138,117.18825740800342,14.222883328654818
2008,10999,FW08CA061,2.18,S,2343,HS,173.2,HS,1.0853737975502702,32.45688254399241,29.903875160105038
2008,11000,FW08CA063,0.62,NA,69,H,3.5038,HR,10.481844839445388,456.3001159820818,43.532424203125814
2008,11001,FW08CA067,1.15,S,114,HS,11.4575,HS,11.767605942416406,258.82497002734107,21.994700646323047
2008,11002,FW08CA068,4.67,NA,1183,H,166.5375,H,4.604974862452605,72.31077857196114,15.702752073970819
2008,11003,FW08OR001,2.61,NA,422,H,33.5975,H,7.214781520928452,200.32342767662863,27.76569562023958
2008,11004,FW08OR002,3.34,NA,866,H,293.6513,H,4.499079866085421,29.330045516584338,6.519120884623004
2008,11005,FW08OR004,1.58,NA,1314,H,53.9375,H,1.4026743315121721,75.53782431210762,53.85271735219753
2008,11013,FW08OR005,1.79,NA,211,H,88.8413,H,9.896137105334812,51.95607368486411,5.250136809124807
2008,11014,FW08OR006,1.92,NA,199,H,28.965,H,11.254942489299117,170.93299171111937,15.18737140359781
2008,11016,FW08OR008,1.02,NA,44,H,12.7788,H,27.04223752933162,205.8298211283379,7.611419761588982
2008,11017,FW08OR009,0.41,H,119,H,14.8975,H,4.0191297168326106,70.96899588207455,17.657801783517368
2008,11018,FW08OR010,0.69,S,124,HS,27.7413,HS,6.491163277913566,64.13874823649057,9.880932814419433
2008,11020,FW08OR015,1.13,NA,300,NA,72.4588,NA,4.393921731890091,40.21476211992775,9.152361961310799
2008,11021,FW08OR016,0.62,NA,95,H,13.1913,H,7.613129409702441,121.1999079983033,15.91985390972625
2008,11022,FW08OR016,0.59,NA,48,H,4.5038,H,14.338572023313903,337.8089199095785,23.55945343513396
2008,11025,FW08OR019,1.15,NA,236,H,11.555,H,5.6843520230316535,256.6410293455872,45.14868683461866
2008,11026,FW08OR022,0.57,S,77,S,36.9706,S,8.635336353904213,39.75726996304956,4.604021005513523
2008,11027,FW08OR027,0.99,S,91,HS,16.0206,HS,12.690797961405789,159.35093475559873,12.55641569901307
2008,11031,FW08OR035,0.78,H,289,H,9.4638,H,3.148414383630712,212.53342791698182,67.50490946235958
2008,11035,FW08OR043,0.65,NA,210,H,27.5025,H,3.6106815748780776,60.94518241131814,16.87913518471262
2008,11036,FW08OR044,0.39,NA,103,NA,8.93,NA,4.416950276064445,112.61891686006342,25.496985435934818
2008,11037,FW08OR047,1.21,NA,141,NA,17.2244,NA,10.010629440005669,181.1504702553806,18.095812190534744
2008,11039,FW08OR050,0.36,S,34,HS,17.695,HS,12.351471812705098,52.46263886245309,4.247480758405523
